form,lemma,part_of_speech,id_sen
Александра,Александр,PROPN,637.0
Воронина,Воронин,PROPN,637.0
",",",",PUNCT,637.0
в,в,ADP,637.0
этой,этот,DET,637.0
гипотезе,гипотеза,NOUN,637.0
есть,быть,AUX,637.0
несколько,несколько,NUM,637.0
уязвимых,уязвимый,ADJ,637.0
мест,место,NOUN,637.0
",",",",PUNCT,637.0
причем,причем,CCONJ,637.0
сам,сам,ADJ,637.0
Коллина-Жирар,Коллина-Жирар,PROPN,637.0
о,о,ADP,637.0
них,они,PRON,637.0
прекрасно,прекрасно,ADV,637.0
знает,знать,VERB,637.0
и,и,CCONJ,637.0
признает,признавать,VERB,637.0
",",",",PUNCT,637.0
что,что,SCONJ,637.0
пока,пока,ADV,637.0
не,не,PART,637.0
может,мочь,VERB,637.0
их,они,PRON,637.0
убедительно,убедительно,ADV,637.0
объяснить,объяснить,VERB,637.0
.,.,PUNCT,637.0
Гибралтарский,гибралтарский,ADJ,638.0
Спартел,Спартел,PROPN,638.0
",",",",PUNCT,638.0
конечно,конечно,ADV,638.0
",",",",PUNCT,638.0
не,не,PART,638.0
сравнится,сравниться,VERB,638.0
по,по,ADP,638.0
размерам,размер,NOUN,638.0
с,с,ADP,638.0
платоновской,платоновский,ADJ,638.0
Атлантидой,Атлантида,PROPN,638.0
-,-,PUNCT,638.0
царством,царство,NOUN,638.0
бесчисленных,бесчисленный,ADJ,638.0
островов,остров,NOUN,638.0
.,.,PUNCT,638.0
Эту,этот,DET,639.0
неувязку,неувязка,NOUN,639.0
французский,французский,ADJ,639.0
ученый,ученый,NOUN,639.0
попытался,пытаться,VERB,639.0
объяснить,объяснить,VERB,639.0
ошибкой,ошибка,NOUN,639.0
",",",",PUNCT,639.0
возникшей,возникнуть,VERB,639.0
в,в,ADP,639.0
результате,результат,NOUN,639.0
перевода,перевод,NOUN,639.0
египетской,египетский,ADJ,639.0
метрической,метрический,ADJ,639.0
системы,система,NOUN,639.0
в,в,ADP,639.0
греческую,греческий,ADJ,639.0
",",",",PUNCT,639.0
а,а,CCONJ,639.0
также,также,PART,639.0
"""","""",PUNCT,639.0
естественным,естественный,ADJ,639.0
преувеличением,преувеличение,NOUN,639.0
"""","""",PUNCT,639.0
",",",",PUNCT,639.0
которое,который,PRON,639.0
неизбежно,неизбежно,ADV,639.0
появляется,появляться,VERB,639.0
в,в,ADP,639.0
результате,результат,NOUN,639.0
длительного,длительный,ADJ,639.0
существования,существование,NOUN,639.0
какого-либо,какой-либо,DET,639.0
сюжета,сюжет,NOUN,639.0
в,в,ADP,639.0
устной,устный,ADJ,639.0
традиции,традиция,NOUN,639.0
.,.,PUNCT,639.0
И,и,CCONJ,640.0
главной,главный,ADJ,640.0
причиной,причина,NOUN,640.0
",",",",PUNCT,640.0
по,по,ADP,640.0
которой,который,PRON,640.0
жители,житель,NOUN,640.0
ушли,уйти,VERB,640.0
с,с,ADP,640.0
острова,остров,NOUN,640.0
",",",",PUNCT,640.0
должно,должен,ADJ,640.0
было,быть,AUX,640.0
стать,стать,VERB,640.0
его,он,PRON,640.0
заболачивание,заболачивание,NOUN,640.0
",",",",PUNCT,640.0
а,а,CCONJ,640.0
не,не,PART,640.0
цунами,цунами,NOUN,640.0
или,или,CCONJ,640.0
извержение,извержение,NOUN,640.0
вулкана,вулкан,NOUN,640.0
",",",",PUNCT,640.0
как,как,SCONJ,640.0
утверждает,утверждать,VERB,640.0
Платон,Платон,PROPN,640.0
.,.,PUNCT,640.0
Однако,однако,ADV,641.0
",",",",PUNCT,641.0
по,по,ADP,641.0
мнению,мнение,NOUN,641.0
французов,француз,NOUN,641.0
",",",",PUNCT,641.0
историк,историк,NOUN,641.0
просто,просто,PART,641.0
приукрасил,приукрасить,VERB,641.0
гибель,гибель,NOUN,641.0
Атлантиды,Атлантида,PROPN,641.0
",",",",PUNCT,641.0
сделав,делать,VERB,641.0
историю,история,NOUN,641.0
захватывающе,захватывающе,ADV,641.0
интересной,интересный,ADJ,641.0
для,для,ADP,641.0
своих,свой,DET,641.0
соотечественников,соотечественник,NOUN,641.0
",",",",PUNCT,641.0
хорошо,хорошо,ADV,641.0
знакомых,знакомый,ADJ,641.0
с,с,ADP,641.0
извержениями,извержение,NOUN,641.0
вулканов,вулкан,NOUN,641.0
.,.,PUNCT,641.0
Поэтому,поэтому,ADV,642.0
для,для,ADP,642.0
них,они,PRON,642.0
такая,такой,DET,642.0
версия,версия,NOUN,642.0
выглядела,выглядеть,VERB,642.0
вполне,вполне,ADV,642.0
реальной,реальный,ADJ,642.0
.,.,PUNCT,642.0
Идею,идея,NOUN,643.0
же,же,PART,643.0
о,о,ADP,643.0
существовании,существование,NOUN,643.0
великой,великий,ADJ,643.0
цивилизации,цивилизация,NOUN,643.0
атлантов,атлант,NOUN,643.0
Коллина-Жирар,Коллина-Жирар,PROPN,643.0
назвал,назвать,VERB,643.0
"""","""",PUNCT,643.0
собственными,собственный,ADJ,643.0
измышлениями,измышление,NOUN,643.0
"""","""",PUNCT,643.0
Платона,Платон,PROPN,643.0
",",",",PUNCT,643.0
который,который,PRON,643.0
мечтал,мечтать,VERB,643.0
о,о,ADP,643.0
построении,построение,NOUN,643.0
идеального,идеальный,ADJ,643.0
общества,общество,NOUN,643.0
.,.,PUNCT,643.0
Если,если,SCONJ,644.0
же,же,PART,644.0
продолжать,продолжать,VERB,644.0
разговор,разговор,NOUN,644.0
о,о,ADP,644.0
перспективности,перспективность,NOUN,644.0
Гибралтара,Гибралтар,PROPN,644.0
для,для,ADP,644.0
последующих,последующий,ADJ,644.0
поисков,поиск,NOUN,644.0
",",",",PUNCT,644.0
вполне,вполне,ADV,644.0
уместно,уместный,ADJ,644.0
привести,привести,VERB,644.0
высказывание,высказывание,NOUN,644.0
ведущего,ведущий,ADJ,644.0
сотрудника,сотрудник,NOUN,644.0
Института,Институт,PROPN,644.0
океанологии,океанология,NOUN,644.0
РАН,РАН,PROPN,644.0
имени,имя,NOUN,644.0
Ширшова,Ширшов,PROPN,644.0
Александра,Александр,PROPN,644.0
Городницкого,Городницкий,PROPN,644.0
.,.,PUNCT,644.0
"""","""",PUNCT,645.0
Между,между,ADP,645.0
Азорами,Азоры,PROPN,645.0
и,и,CCONJ,645.0
Гибралтарским,Гибралтарский,PROPN,645.0
проливом,пролив,NOUN,645.0
в,в,ADP,645.0
древности,древность,NOUN,645.0
существовала,существовать,VERB,645.0
цепь,цепь,NOUN,645.0
островов,остров,NOUN,645.0
",",",",PUNCT,645.0
которые,который,PRON,645.0
затем,затем,ADV,645.0
погрузились,погрузиться,VERB,645.0
в,в,ADP,645.0
пучину,пучина,NOUN,645.0
океана,океан,NOUN,645.0
.,.,PUNCT,645.0
Именно,именно,PART,646.0
здесь,здесь,ADV,646.0
проходит,проходить,VERB,646.0
граница,граница,NOUN,646.0
между,между,ADP,646.0
двумя,два,NUM,646.0
литосферными,литосферный,ADJ,646.0
плитами,плита,NOUN,646.0
-,-,PUNCT,646.0
Африканской,африканский,ADJ,646.0
с,с,ADP,646.0
юга,юг,NOUN,646.0
и,и,CCONJ,646.0
Евроазиатской,Евроазиатский,PROPN,646.0
с,с,ADP,646.0
севера,север,NOUN,646.0
.,.,PUNCT,646.0
Там,там,ADV,647.0
",",",",PUNCT,647.0
где,где,ADV,647.0
плиты,плита,NOUN,647.0
сталкиваются,сталкиваться,VERB,647.0
",",",",PUNCT,647.0
более,более,ADV,647.0
тонкая,тонкий,ADJ,647.0
",",",",PUNCT,647.0
глубоко,глубоко,ADV,647.0
погруженная,погрузить,VERB,647.0
океанская,океанский,ADJ,647.0
литосфера,литосфера,NOUN,647.0
ломается,ломаться,VERB,647.0
и,и,CCONJ,647.0
"""","""",PUNCT,647.0
ныряет,нырять,VERB,647.0
"""","""",PUNCT,647.0
под,под,ADP,647.0
континентальную,континентальный,ADJ,647.0
",",",",PUNCT,647.0
унося,уносить,VERB,647.0
в,в,ADP,647.0
глубины,глубина,NOUN,647.0
на,на,ADP,647.0
своей,свой,DET,647.0
"""","""",PUNCT,647.0
спине,спина,NOUN,647.0
"""","""",PUNCT,647.0
океанские,океанский,ADJ,647.0
острова,остров,NOUN,647.0
.,.,PUNCT,647.0
Именно,именно,PART,648.0
здесь,здесь,ADV,648.0
ныне,ныне,ADV,648.0
располагается,располагаться,VERB,648.0
подводный,подводный,ADJ,648.0
архипелаг,архипелаг,NOUN,648.0
Подкова,Подкова,PROPN,648.0
",",",",PUNCT,648.0
в,в,ADP,648.0
состав,состав,NOUN,648.0
которого,который,PRON,648.0
входят,входить,VERB,648.0
горы,гора,NOUN,648.0
Ампер,Ампер,PROPN,648.0
",",",",PUNCT,648.0
Жозефин,Жозефин,PROPN,648.0
.,.,PUNCT,648.0
12,12,NUM,649.0
тысяч,тысяча,NOUN,649.0
лет,год,NOUN,649.0
назад,назад,ADV,649.0
он,он,PRON,649.0
был,быть,AUX,649.0
сушей,суша,NOUN,649.0
",",",",PUNCT,649.0
на,на,ADP,649.0
которой,который,PRON,649.0
могла,мочь,VERB,649.0
существовать,существовать,VERB,649.0
цивилизация,цивилизация,NOUN,649.0
атлантов,атлант,NOUN,649.0
.,.,PUNCT,649.0
В,в,ADP,650.0
1970,1970,NUM,650.0
-,-,PUNCT,650.0
1980,1980,NUM,650.0
годах,год,NOUN,650.0
российскими,российский,ADJ,650.0
исследовательскими,исследовательский,ADJ,650.0
судами,судно,NOUN,650.0
в,в,ADP,650.0
этом,этот,DET,650.0
районе,район,NOUN,650.0
были,быть,AUX,650.0
сделаны,делать,VERB,650.0
сотни,сотня,NOUN,650.0
фотоснимков,фотоснимок,NOUN,650.0
",",",",PUNCT,650.0
на,на,ADP,650.0
которых,который,PRON,650.0
запечатлены,запечатлеть,VERB,650.0
рукотворные,рукотворный,ADJ,650.0
стены,стена,NOUN,650.0
",",",",PUNCT,650.0
ступени,ступень,NOUN,650.0
",",",",PUNCT,650.0
следы,след,NOUN,650.0
кладки,кладка,NOUN,650.0
и,и,CCONJ,650.0
своды,свод,NOUN,650.0
каких-то,какой-то,DET,650.0
каменных,каменный,ADJ,650.0
структур,структура,NOUN,650.0
"""","""",PUNCT,650.0
.,.,PUNCT,650.0
Разумеется,разумеется,ADV,651.0
",",",",PUNCT,651.0
в,в,ADP,651.0
существование,существование,NOUN,651.0
Атлантиды,Атлантида,PROPN,651.0
верят,верить,VERB,651.0
далеко,далеко,ADV,651.0
не,не,PART,651.0
все,все,PRON,651.0
.,.,PUNCT,651.0
И,и,CCONJ,652.0
скептики,скептик,NOUN,652.0
не,не,PART,652.0
молчат,молчать,VERB,652.0
.,.,PUNCT,652.0
Они,они,PRON,653.0
заявляют,заявлять,VERB,653.0
",",",",PUNCT,653.0
что,что,SCONJ,653.0
затопленные,затопить,VERB,653.0
города,город,NOUN,653.0
у,у,ADP,653.0
берегов,берег,NOUN,653.0
Кубы,Куба,PROPN,653.0
или,или,CCONJ,653.0
Багамских,Багамский,PROPN,653.0
островов,остров,NOUN,653.0
вовсе,вовсе,ADV,653.0
не,не,PART,653.0
доказывают,доказывать,VERB,653.0
",",",",PUNCT,653.0
что,что,SCONJ,653.0
это,это,PRON,653.0
следы,след,NOUN,653.0
именно,именно,PART,653.0
той,тот,DET,653.0
Атлантиды,Атлантида,PROPN,653.0
",",",",PUNCT,653.0
о,о,ADP,653.0
которой,который,PRON,653.0
писал,писать,VERB,653.0
Платон,Платон,PROPN,653.0
.,.,PUNCT,653.0
Мифы,миф,NOUN,654.0
многих,много,NUM,654.0
народов,народ,NOUN,654.0
мира,мир,NOUN,654.0
в,в,ADP,654.0
искаженном,исказить,VERB,654.0
виде,вид,NOUN,654.0
донесли,донести,VERB,654.0
до,до,ADP,654.0
нас,мы,PRON,654.0
сообщения,сообщение,NOUN,654.0
о,о,ADP,654.0
природных,природный,ADJ,654.0
катаклизмах,катаклизм,NOUN,654.0
",",",",PUNCT,654.0
в,в,ADP,654.0
результате,результат,NOUN,654.0
которых,который,PRON,654.0
на,на,ADP,654.0
дно,дно,NOUN,654.0
морское,морской,ADJ,654.0
погружались,погружаться,VERB,654.0
участки,участок,NOUN,654.0
суши,суша,NOUN,654.0
(,(,PUNCT,654.0
кстати,кстати,ADV,654.0
",",",",PUNCT,654.0
и,и,PART,654.0
среди,среди,ADP,654.0
атлантологов,атлантолог,NOUN,654.0
есть,быть,AUX,654.0
такие,такой,DET,654.0
",",",",PUNCT,654.0
кто,кто,PRON,654.0
ищет,искать,VERB,654.0
Атлантиду,Атлантида,PROPN,654.0
даже,даже,PART,654.0
не,не,PART,654.0
в,в,ADP,654.0
Атлантическом,атлантический,ADJ,654.0
океане,океан,NOUN,654.0
",",",",PUNCT,654.0
а,а,CCONJ,654.0
в,в,ADP,654.0
Тихом,тихий,ADJ,654.0
",",",",PUNCT,654.0
к,к,ADP,654.0
западу,запад,NOUN,654.0
от,от,ADP,654.0
Перу,Перу,PROPN,654.0
),),PUNCT,654.0
.,.,PUNCT,654.0
А,а,CCONJ,655.0
некоторые,некоторый,DET,655.0
